ID	ERR479419	ERR479420	ERR479421	ERR479422	ERR479423	ERR479424	ERR479425	ERR479426	ERR479427	ERR479428	ERR479429	ERR479430	ERR479431	ERR479432	ERR479433	ERR479434	ERR479435	ERR479436	ERR479437	ERR479438	ERR479439	ERR479440	ERR479441	ERR479442	ERR479443	ERR479444	ERR479445	ERR479446	ERR479447	ERR479448	ERR479449	ERR479450	ERR479451	ERR479452	ERR479453	ERR479454	ERR479455	ERR479456	ERR479457	ERR479458	ERR479459	ERR479460	ERR479461	ERR479462	ERR479463	ERR479464	ERR479465	ERR479466	ERR479467	ERR479468	ERR479469	ERR479470	ERR479471	ERR479472	ERR479473	ERR479474	ERR479475	ERR479476	ERR479477	ERR479478	ERR479479	ERR479480	ERR479481	ERR479482	ERR479483	ERR479484	ERR479485	ERR479486	ERR479487	ERR479488	ERR479489	ERR479490	ERR479491	ERR479492	ERR479493	ERR479494	ERR479495	ERR479496	ERR479497	ERR479498	ERR479499	ERR479500	ERR479501	ERR479502	ERR479503	ERR479504	ERR479505	ERR479506	ERR479507	ERR479508	ERR479509	ERR479510	ERR479511	ERR479512	ERR479513	ERR479514	ERR479515	ERR479516	ERR479517	ERR479518	ERR479519	ERR479520	ERR479521	ERR479522	ERR479523	ERR479524	ERR479525	ERR479526	ERR479527	ERR479528	ERR479529	ERR479530	ERR479531	ERR479532	ERR479533	ERR479534	ERR479535	ERR479536	ERR479537	ERR479538	ERR479539	ERR479540	ERR479541	ERR479542	ERR479543	ERR479544	ERR479545	ERR479546	ERR479547	ERR479548	ERR479549	ERR479550	ERR479551	ERR479552	ERR479553	ERR479554	ERR479555	ERR479556	ERR479557	ERR479558	ERR479559	ERR479560	ERR479561	ERR479562	ERR479563	ERR479564	ERR479565	ERR479566	ERR479567	ERR479568	ERR479569	ERR479570	ERR479571	ERR479572	ERR479573	ERR479574	ERR479575	ERR479576	ERR479577	ERR479578	ERR479579	ERR479580	ERR479581	ERR479582	ERR479583	ERR479584	ERR479585	ERR479586	ERR479587	ERR479588	ERR479589	ERR479590	ERR479591	ERR479592	ERR479593	ERR479594	ERR479595	ERR479596	ERR479597	ERR479598	ERR479599	ERR479600	ERR479601	ERR479602	
Pyramidobacter	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00027880	0.00033918	0.00027815	0.00033357	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Roseburia	0.00554818	0.00552878	0.00564789	0.00537920	0.00000000	0.00647962	0.00644817	0.00648334	0.00634277	0.00416425	0.00423710	0.00441746	0.00451686	0.00431056	0.00437679	0.00417550	0.00439375	0.01795231	0.01944013	0.01889215	0.01886434	0.02382818	0.02310845	0.02333235	0.02381440	0.00128442	0.00123367	0.00127813	0.00125541	0.01162203	0.01118307	0.01113035	0.01138316	0.00291846	0.00283153	0.00286419	0.00288236	0.00642815	0.00602225	0.00634773	0.00682938	0.09834765	0.09781188	0.09862505	0.09817885	0.01079790	0.01077387	0.01081102	0.01069646	0.01223442	0.01217506	0.01253839	0.01250254	0.01269518	0.01276849	0.01274662	0.01320063	0.08229217	0.08296401	0.08289297	0.08281675	0.00572101	0.00580507	0.00526808	0.00567314	0.00309149	0.00341509	0.00344264	0.00360970	0.01161164	0.01189008	0.01178999	0.01214762	0.01226174	0.01261884	0.01270309	0.01270827	0.00251212	0.00277938	0.00263451	0.00269928	0.03452504	0.03463462	0.03478317	0.03444408	0.05431541	0.05439555	0.05406644	0.05411637	0.00621809	0.00564602	0.00595348	0.00577703	0.03254051	0.03329778	0.03285314	0.03346781	0.00572193	0.00619933	0.00516149	0.00555351	0.00466949	0.00440871	0.00468143	0.00450173	0.02734302	0.02807983	0.02749636	0.02868541	0.03872084	0.03899964	0.03883544	0.03939593	0.00500990	0.00482904	0.00835801	0.00821170	0.00797144	0.00839257	0.00309825	0.00339610	0.00298426	0.00317588	0.01364866	0.01374305	0.01365776	0.01349233	0.00804492	0.00782820	0.00804120	0.00793933	0.00248522	0.00224469	0.00267083	0.00258397	0.04667655	0.04501211	0.04418621	0.04464795	0.01309646	0.01379945	0.01375113	0.01439912	0.09103552	0.09132718	0.09001729	0.09068224	0.00166087	0.00153174	0.00152646	0.00159990	0.00126182	0.00123842	0.00083914	0.00088793	0.00086275	0.00087389	0.01916052	0.01922111	0.00681844	0.00736480	0.00767324	0.00775735	0.01554311	0.01618419	0.01575763	0.01561915	0.01893487	0.01891817	0.01926600	0.01869008	0.06102163	0.06118682	0.06204791	0.06028579	0.06192438	0.05926651	0.06157168	0.03354164	0.03282169	0.01653338	0.01829805	0.01795820	0.01859328	
Rothia	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00047908	0.00054959	0.00051252	0.00043102	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00077853	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00072446	0.00073330	0.00076519	0.00071156	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00070466	0.00062851	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Ruminiclostridium	0.00127518	0.00124600	0.00122501	0.00115879	0.00546707	0.00674462	0.00622937	0.00622237	0.00627716	0.00477111	0.00500230	0.00434447	0.00449637	0.00756841	0.00898912	0.00905753	0.00722382	0.02397838	0.02317608	0.02368662	0.02320874	0.12469685	0.12270632	0.12297436	0.12277641	0.00250100	0.00326906	0.00243914	0.00268070	0.02719204	0.02678472	0.02703845	0.02693724	0.00612183	0.00615042	0.00609460	0.00598209	0.02021945	0.02047966	0.01986405	0.02041531	0.00000000	0.00000000	0.00000000	0.00000000	0.00287713	0.00338383	0.00322411	0.00334974	0.00448094	0.00491367	0.00471999	0.00545265	0.00330995	0.00309693	0.00317634	0.00315064	0.00000000	0.00000000	0.00000000	0.00000000	0.00579967	0.00660481	0.00643640	0.00660961	0.00269128	0.00265778	0.00286263	0.00000000	0.00588173	0.00601450	0.00643712	0.00555670	0.00421498	0.00425855	0.00395059	0.00404911	0.00055360	0.00059527	0.00051092	0.00053074	0.00166599	0.00168219	0.00178377	0.00226114	0.00733099	0.00700984	0.00749420	0.00736644	0.00361573	0.00363852	0.00355580	0.00371363	0.02132885	0.02084251	0.02098576	0.02110720	0.02415926	0.02421348	0.02415695	0.02392561	0.00383249	0.00385127	0.00372839	0.00391565	0.02168245	0.02235613	0.02267771	0.02246100	0.00000000	0.00000000	0.00000000	0.00000000	0.00590442	0.00573469	0.04436986	0.04401094	0.04401173	0.04429785	0.00438207	0.00494500	0.00455798	0.00480782	0.00000000	0.00030776	0.00033639	0.00028605	0.00233279	0.00225901	0.00251572	0.00241685	0.00267607	0.00269437	0.00270214	0.00278317	0.00431008	0.00467558	0.00472209	0.00483819	0.00206685	0.00200803	0.00232262	0.00228599	0.00704432	0.00701842	0.00705797	0.00716548	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00461343	0.00525311	0.00332338	0.00338844	0.00317431	0.00350946	0.00060569	0.00056312	0.00071946	0.00049799	0.00171719	0.00190777	0.00189593	0.00183562	0.00139707	0.00137612	0.00150028	0.00142378	0.00217635	0.00200574	0.00192801	0.00096532	0.00092947	0.00165853	0.00201616	0.00194244	0.00210757	
Ruminococcus	0.01163155	0.01142043	0.01141486	0.01173694	0.06687195	0.06176806	0.06046267	0.05995877	0.06115766	0.03104118	0.03124478	0.03175458	0.03179850	0.04698025	0.04525570	0.04552723	0.04605721	0.01665048	0.01583882	0.01614302	0.01593851	0.00922789	0.00976993	0.01018689	0.00975790	0.01964644	0.01935766	0.01899949	0.01874203	0.05104918	0.05153769	0.05119624	0.05048771	0.08944912	0.08713656	0.08637038	0.08726322	0.03218241	0.03223830	0.03201841	0.03186662	0.00472944	0.00494355	0.00510145	0.00534945	0.10143709	0.09845002	0.09794186	0.09818773	0.02546392	0.02566759	0.02617617	0.02562974	0.03548929	0.03586332	0.03624681	0.03548618	0.00100320	0.00117281	0.00110880	0.00103448	0.06781382	0.06834779	0.06793852	0.06854381	0.00810951	0.00899109	0.00822474	0.00834293	0.02100428	0.02088478	0.02113288	0.02102383	0.04333597	0.04376212	0.04375295	0.04399257	0.01475871	0.01463604	0.01463444	0.01475324	0.01793480	0.01826287	0.01937835	0.01998326	0.02502478	0.02593753	0.02562033	0.02545348	0.03482250	0.03570254	0.03521193	0.03552571	0.04811940	0.04782099	0.04739821	0.04703434	0.03468071	0.03493445	0.03490724	0.03443272	0.05547777	0.05437590	0.05373373	0.05353515	0.04703500	0.04695121	0.04719300	0.04702434	0.00265808	0.00253019	0.00256018	0.00249337	0.00288907	0.00281140	0.02831126	0.02745120	0.02833150	0.02765722	0.02772887	0.02716213	0.02726423	0.02667380	0.00825467	0.00876407	0.00840611	0.00866162	0.02718428	0.02743678	0.02742228	0.02703657	0.00156582	0.00157738	0.00157868	0.00155327	0.02786559	0.02682663	0.02707661	0.02664640	0.06633325	0.06663486	0.06515682	0.06547847	0.03480793	0.03510308	0.03485967	0.03461382	0.01215257	0.01196969	0.01237405	0.01228787	0.00409918	0.00397144	0.00149436	0.00146535	0.00152752	0.00139487	0.03628413	0.03668087	0.01301607	0.01358129	0.01384731	0.01357600	0.01741180	0.01717713	0.01732751	0.01711139	0.05759581	0.05784098	0.05730217	0.05790811	0.00493226	0.00539005	0.00496393	0.00527219	0.01986238	0.01964556	0.02052031	0.01087704	0.01112343	0.02920250	0.02966114	0.02940635	0.03026015	
Selenomonas	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00039899	0.00000000	0.00038240	0.00038812	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00121993	0.00116504	0.00115394	0.00108838	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00038198	0.00032540	0.00034430	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00054830	0.00056426	0.00052865	0.00049132	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Slackia	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00153852	0.00168473	0.00169017	0.00168770	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022132	0.00025129	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Solobacterium	0.00684932	0.00703619	0.00703092	0.00751008	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00023411	0.00022973	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Streptococcus	0.00062218	0.00062509	0.00061274	0.00061076	0.00000000	0.00000000	0.00000000	0.00000000	0.00044918	0.00063258	0.00058520	0.00060809	0.00064032	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00054262	0.00165852	0.00198580	0.00180194	0.00194205	0.00054473	0.00000000	0.00000000	0.00000000	0.00128760	0.00139781	0.00131401	0.00161761	0.00000000	0.00000000	0.00000000	0.00000000	0.00123090	0.00118083	0.00117563	0.00132042	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00090623	0.00096208	0.00084713	0.00094337	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00099596	0.00086004	0.00000000	0.00000000	0.00000000	0.00000000	0.00058605	0.00055742	0.00000000	0.00000000	0.00082007	0.00081898	0.00094131	0.00087025	0.00000000	0.00000000	0.00000000	0.00000000	0.00089205	0.00000000	0.00131442	0.00081471	0.00000000	0.00057399	0.00000000	0.00000000	0.00000000	0.00056471	0.00000000	0.00000000	0.00000000	0.00049021	0.00036793	0.00045471	0.00000000	0.00000000	0.00000000	0.00000000	0.00068119	0.00062182	0.00064302	0.00065999	0.00054874	0.00055591	0.00059844	0.00058485	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00130270	0.00128275	0.00135135	0.00132893	0.00151501	0.00143791	0.00144214	0.00134377	0.00070111	0.00065432	0.00069810	0.00091176	0.00160837	0.00190894	0.00160008	0.00174677	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00040661	0.00051112	0.00000000	0.00073780	0.00000000	0.00068870	0.00000000	0.00040819	0.00048738	0.00039874	0.00046289	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00093476	0.00069648	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00036180	0.00039455	0.00000000	0.00000000	0.00000000	0.00000000	
Subdoligranulum	0.00248989	0.00260082	0.00232849	0.00256940	0.00000000	0.00556171	0.00618708	0.00597186	0.00604785	0.02954482	0.02960327	0.03011063	0.02963064	0.00403137	0.00359119	0.00389072	0.00368406	0.00121687	0.00126861	0.00143020	0.00145152	0.00169287	0.00239262	0.00218231	0.00237727	0.00117006	0.00111205	0.00100323	0.00104206	0.01710584	0.01699583	0.01590370	0.01605665	0.01919228	0.01978456	0.01966462	0.01999910	0.00165559	0.00160592	0.00183331	0.00171157	0.00000000	0.00000000	0.00000000	0.00000000	0.00145331	0.00145720	0.00138588	0.00142751	0.00083317	0.00090225	0.00083917	0.00105600	0.01549294	0.01508710	0.01491645	0.01489251	0.00031385	0.00061566	0.00058308	0.00063199	0.00156033	0.00152158	0.00141747	0.00154113	0.07198401	0.07491681	0.07347236	0.07327741	0.00149567	0.00150113	0.00172331	0.00151151	0.00513533	0.00520868	0.00514022	0.00505627	0.00000000	0.00000000	0.00000000	0.00000000	0.00855190	0.00860847	0.00961048	0.01022414	0.00910566	0.01008175	0.00986372	0.01029943	0.00672066	0.00683666	0.00643984	0.00667913	0.00075012	0.00076695	0.00089144	0.00078932	0.00074011	0.00081625	0.00078919	0.00080237	0.00229335	0.00246662	0.00244335	0.00262898	0.00184812	0.00201087	0.00196905	0.00208832	0.00000000	0.00000000	0.00000000	0.00000000	0.00474334	0.00477463	0.00200296	0.00201342	0.00191865	0.00209465	0.01589961	0.01547065	0.01564017	0.01565002	0.00491106	0.00502411	0.00478559	0.00501914	0.00985767	0.01010603	0.00999548	0.01011362	0.02181115	0.02238466	0.02244381	0.02238153	0.00130775	0.00192755	0.00174179	0.00174992	0.00286355	0.00341736	0.00366893	0.00422133	0.00227472	0.00274231	0.00265641	0.00261749	0.04713117	0.04711437	0.04532114	0.04632498	0.00664195	0.00635412	0.01233369	0.01158160	0.01167101	0.01143591	0.01812585	0.01840639	0.04269922	0.04292566	0.04279378	0.04368371	0.05108645	0.04947555	0.04939944	0.05058513	0.02096241	0.02118679	0.02071031	0.02057575	0.01868858	0.01872935	0.01744090	0.01880652	0.01695357	0.01743145	0.01698936	0.00495715	0.00486604	0.01064454	0.01133329	0.01150206	0.01176886	
Succinispira	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014968	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
