ID	S.ERR260132	S.ERR260133	S.ERR260134	S.ERR260135	S.ERR260136	S.ERR260137	S.ERR260138	S.ERR260139	S.ERR260140	S.ERR260141	S.ERR260142	S.ERR260143	S.ERR260144	S.ERR260145	S.ERR260146	S.ERR260147	S.ERR260148	S.ERR260149	S.ERR260150	S.ERR260151	S.ERR260152	S.ERR260153	S.ERR260154	S.ERR260155	S.ERR260156	S.ERR260157	S.ERR260158	S.ERR260159	S.ERR260160	S.ERR260161	S.ERR260162	S.ERR260163	S.ERR260164	S.ERR260165	S.ERR260166	S.ERR260167	S.ERR260168	S.ERR260169	S.ERR260170	S.ERR260171	S.ERR260172	S.ERR260173	S.ERR260174	S.ERR260175	S.ERR260176	S.ERR260177	S.ERR260178	S.ERR260179	S.ERR260180	S.ERR260181	S.ERR260182	S.ERR260183	S.ERR260184	S.ERR260185	S.ERR260186	S.ERR260187	S.ERR260188	S.ERR260189	S.ERR260190	S.ERR260191	S.ERR260192	S.ERR260193	S.ERR260194	S.ERR260195	S.ERR260196	S.ERR260197	S.ERR260198	S.ERR260199	S.ERR260200	S.ERR260201	S.ERR260202	S.ERR260203	S.ERR260204	S.ERR260205	S.ERR260206	S.ERR260207	S.ERR260208	S.ERR260209	S.ERR260210	S.ERR260211	S.ERR260214	S.ERR260215	S.ERR260216	S.ERR260217	S.ERR260218	S.ERR260219	S.ERR260220	S.ERR260221	S.ERR260222	S.ERR260223	S.ERR260224	S.ERR260225	S.ERR260226	S.ERR260227	S.ERR260228	S.ERR260229	S.ERR260230	S.ERR260231	S.ERR260232	S.ERR260233	S.ERR260234	S.ERR260235	S.ERR260236	S.ERR260237	S.ERR260238	S.ERR260239	S.ERR260240	S.ERR260241	S.ERR260242	S.ERR260243	S.ERR260244	S.ERR260245	S.ERR260246	S.ERR260247	S.ERR260248	S.ERR260249	S.ERR260250	S.ERR260251	S.ERR260252	S.ERR260253	S.ERR260254	S.ERR260255	S.ERR260256	S.ERR260257	S.ERR260258	S.ERR260259	S.ERR260260	S.ERR260261	S.ERR260262	S.ERR260263	S.ERR260264	S.ERR260265	S.ERR260266	S.ERR260267	S.ERR260268	S.ERR260269	S.ERR260270	S.ERR260271	S.ERR260272	S.ERR260273	S.ERR260274	S.ERR260275	S.ERR260276	S.ERR275251	S.ERR275252	
Megamonas	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00324665	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02903524	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00734513	0.00000000	0.00000000	0.00000000	0.00000000	0.00211561	0.00000000	
Megasphaera	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01200560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02323809	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00462313	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00826732	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Methanobrevibacter	0.00000000	0.00000000	0.00000000	0.00000000	0.00094874	0.01712614	0.01779960	0.00000000	0.00000000	0.00000000	0.00000000	0.04034918	0.00000000	0.00000000	0.00000000	0.02470343	0.00000000	0.00000000	0.00000000	0.00781996	0.01169679	0.01735588	0.00000000	0.00000000	0.00000000	0.00000000	0.02550572	0.00000000	0.00000000	0.00000000	0.00282531	0.00000000	0.00000000	0.00000000	0.02042893	0.00000000	0.00000000	0.00202919	0.00000000	0.00000000	0.00000000	0.02151599	0.00344387	0.00134364	0.00070700	0.00000000	0.00000000	0.00000000	0.00369314	0.00000000	0.00000000	0.02833881	0.01518724	0.00000000	0.01229443	0.00000000	0.00018644	0.01555668	0.00388272	0.00000000	0.00351145	0.00897204	0.00735684	0.03359791	0.00000000	0.00000000	0.00000000	0.00948556	0.00851625	0.00000000	0.00000000	0.00452548	0.01079329	0.00000000	0.00000000	0.00000000	0.00000000	0.01944373	0.00421208	0.00000000	0.00000000	0.00000000	0.00049639	0.00000000	0.00367204	0.00000000	0.00000000	0.02363279	0.00000000	0.00000000	0.00947474	0.01320942	0.02986205	0.00000000	0.01348249	0.00000000	0.01777274	0.00000000	0.01135419	0.00000000	0.05008309	0.00000000	0.01975768	0.00000000	0.00000000	0.00000000	0.00000000	0.06077594	0.01756784	0.00000000	0.00000000	0.01069168	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01192601	0.00270376	0.02728567	0.00000000	0.00579661	0.01870585	0.00000000	0.00000000	0.00000000	0.00000000	0.00354768	0.00300962	0.00794195	0.00000000	0.00000000	0.00661896	0.08124231	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00298244	0.00000000	
Methanosphaera	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00142729	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00287380	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00526472	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011700	0.00114933	0.00000000	0.00000000	0.00000000	0.00000000	0.00040434	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00067938	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00475982	0.00000000	0.00108827	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00023984	0.00000000	
Mitsuokella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00433708	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03033857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00132805	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Mogibacterium	0.00000000	0.00000000	0.00030681	0.00042202	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00024241	0.00000000	0.00036299	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00042639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00076102	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00060022	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00025874	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00116103	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00047807	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00034964	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Morganella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00016089	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Odoribacter	0.00000000	0.00000000	0.00000000	0.00062617	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00040723	0.00000000	0.00000000	0.00000000	0.00123553	0.00000000	0.00000000	0.00000000	0.00597685	0.00000000	0.00000000	0.00000000	0.00033255	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00026067	0.00000000	0.00000000	0.00000000	0.00150506	0.00034032	0.00000000	0.00000000	0.00000000	0.00000000	0.00095991	0.00000000	0.00045159	0.00000000	0.00000000	0.00000000	0.00018683	0.00000000	0.00061796	0.00000000	0.00135534	0.00000000	0.00008604	0.00000000	0.00000000	0.00000000	0.00000000	0.00018761	0.00000000	0.00000000	0.00025307	0.00000000	0.00034746	0.00031870	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00067323	0.00000000	0.00000000	0.00040073	0.00000000	0.00000000	0.00000000	0.00000000	0.00043565	0.00000000	0.00036540	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00041259	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01276881	0.00000000	0.00000000	0.00000000	0.00076181	0.00000000	0.00000000	0.00000000	0.00000000	0.00030285	0.00000000	0.00000000	0.00000000	0.00367335	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00049694	0.00000000	0.00022300	0.00116653	0.00031054	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Olsenella	0.00020010	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019482	0.00000000	0.00000000	0.00000000	0.00000000	0.00020731	0.00000000	0.00023297	0.00115817	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00018606	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00155250	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00171214	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00071116	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Oribacterium	0.00000000	0.00000000	0.00060121	0.00038993	0.00075647	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00061764	0.00037339	0.00042505	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00027646	0.00070021	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00032589	0.00055237	0.00042322	0.00050207	0.00036834	0.00000000	0.00031344	0.00061016	0.00000000	0.00062024	0.00037924	0.00070082	0.00044094	0.00037419	0.00000000	0.00042898	0.00047147	0.00037917	0.00050873	0.00031515	0.00039072	0.00060182	0.00062574	0.00041107	0.00034572	0.00055916	0.00053474	0.00064503	0.00055359	0.00054761	0.00054166	0.00071197	0.00049981	0.00063082	0.00033687	0.00049433	0.00050014	0.00023433	0.00039937	0.00000000	0.00045294	0.00036891	0.00044491	0.00055369	0.00045890	0.00000000	0.00054454	0.00000000	0.00036742	0.00061967	0.00000000	0.00058687	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00062701	0.00000000	0.00049603	0.00000000	0.00041900	0.00000000	0.00000000	0.00000000	0.00040627	0.00000000	0.00000000	0.00000000	0.00096680	0.00036962	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00059453	0.00119099	0.00027928	0.00000000	0.00041396	0.00029830	0.00048904	0.00000000	0.00000000	0.00033460	0.00000000	0.00035767	0.00030991	0.00000000	0.00000000	0.00048223	0.00056248	0.00022497	0.00051909	0.00035891	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00046920	
Oscillibacter	0.00147386	0.00105354	0.00585556	0.00992629	0.00087498	0.00227588	0.00413324	0.00462231	0.00065534	0.00213997	0.00495083	0.00185224	0.00129562	0.00216265	0.00050922	0.00655637	0.00028992	0.00617501	0.00924894	0.00204152	0.00180258	0.00243747	0.00201569	0.00129309	0.00091497	0.00071348	0.00248590	0.00699967	0.00116176	0.00261558	0.00410196	0.01555080	0.00141736	0.00342395	0.00536560	0.00707304	0.00182541	0.00266933	0.00932753	0.00920862	0.00428117	0.00811244	0.00528300	0.00870307	0.00299256	0.00088188	0.01035842	0.00353455	0.00264067	0.00358904	0.00789214	0.01172554	0.00881258	0.00413645	0.00779837	0.00076815	0.00199103	0.00623270	0.00880832	0.02441815	0.00073938	0.00526748	0.00186721	0.00111867	0.00564768	0.00722509	0.00213077	0.00411779	0.00190594	0.00143319	0.00540578	0.00410735	0.00417021	0.00389507	0.00560402	0.00769919	0.01130051	0.00222673	0.00884640	0.01234218	0.00000000	0.00296446	0.00220254	0.00283375	0.00084668	0.00431621	0.02140976	0.00993432	0.00050222	0.00084267	0.00197218	0.00575348	0.00502263	0.00083218	0.00889839	0.00025364	0.00173539	0.00320024	0.00104426	0.00113327	0.00718709	0.00074877	0.00092876	0.00128052	0.00030746	0.00219768	0.00074404	0.01252474	0.00263528	0.00154862	0.00355437	0.00237122	0.00687495	0.00112002	0.01097099	0.00610774	0.00232806	0.00122322	0.00344815	0.00222432	0.00394870	0.00104339	0.00201666	0.00519415	0.00110265	0.00534487	0.00345292	0.00490372	0.00477416	0.00809616	0.01529425	0.00357380	0.00656583	0.00556250	0.00220099	0.00207815	0.00000000	0.00000000	0.00000000	0.00000000	0.00216840	0.00000000	0.00000000	0.00614577	0.00653989	
Oxalobacter	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010313	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Paenibacillus	0.00038231	0.00093768	0.00210272	0.00110582	0.00099348	0.00149459	0.00159182	0.00099037	0.00047763	0.00131986	0.00142165	0.00109418	0.00116610	0.00128264	0.00035302	0.00123084	0.00024493	0.00065935	0.00061574	0.00089929	0.00096949	0.00131222	0.00117887	0.00064906	0.00123710	0.00078604	0.00131588	0.00065823	0.00132487	0.00121005	0.00134795	0.00128228	0.00063827	0.00105074	0.00128129	0.00107050	0.00054098	0.00067946	0.00085049	0.00111166	0.00039675	0.00121049	0.00110105	0.00090808	0.00025012	0.00087133	0.00094835	0.00099750	0.00103372	0.00138013	0.00078632	0.00155043	0.00150027	0.00079580	0.00128090	0.00043469	0.00105070	0.00146991	0.00147917	0.00062555	0.00079664	0.00107166	0.00062758	0.00131198	0.00089295	0.00083334	0.00089700	0.00094109	0.00141483	0.00051898	0.00082155	0.00099729	0.00196733	0.00123929	0.00125083	0.00083143	0.00149804	0.00104625	0.00121338	0.00110922	0.00034491	0.00077696	0.00000000	0.00077486	0.00102257	0.00068508	0.00184033	0.00137966	0.00000000	0.00000000	0.00125956	0.00110484	0.00124260	0.00054720	0.00156357	0.00029008	0.00095609	0.00104072	0.00104936	0.00121176	0.00149734	0.00093294	0.00107180	0.00067742	0.00030013	0.00073823	0.00061750	0.00132886	0.00086765	0.00098624	0.00125443	0.00143024	0.00081247	0.00069071	0.00130603	0.00116045	0.00082912	0.00105013	0.00161579	0.00172723	0.00133471	0.00099736	0.00059540	0.00149869	0.00101515	0.00075959	0.00123155	0.00040508	0.00106372	0.00114747	0.00212966	0.00057578	0.00150943	0.00115466	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00083499	0.00000000	0.00000000	0.00130999	0.00109105	
Parabacteroides	0.00405237	0.00131799	0.00212278	0.00959963	0.00128929	0.00241675	0.00103374	0.00000000	0.00564927	0.00096512	0.00046314	0.00064654	0.00033533	0.00000000	0.01321375	0.00114497	0.02441717	0.00213969	0.00000000	0.00301966	0.00088107	0.00093591	0.00078050	0.00033546	0.00000000	0.00305022	0.00076013	0.00169833	0.00171528	0.00050605	0.00138235	0.00074260	0.01613947	0.00139992	0.00221212	0.01567681	0.00044698	0.03327536	0.00874841	0.00653320	0.00065905	0.00362774	0.00339259	0.00044024	0.00171988	0.00483018	0.00372982	0.00042716	0.00000000	0.00069128	0.00479349	0.00044755	0.00896301	0.00976723	0.00260105	0.00147258	0.00088101	0.00168979	0.00113478	0.00083304	0.00117881	0.00966084	0.00138631	0.00605337	0.00261745	0.00055839	0.00000000	0.00467723	0.00137857	0.00035489	0.00366051	0.00437334	0.00068739	0.00079798	0.00208138	0.00000000	0.00366268	0.00036102	0.00737982	0.00000000	0.00242452	0.00000000	0.00000000	0.00083027	0.00221259	0.00274888	0.00000000	0.00450027	0.01310936	0.00078983	0.00139922	0.00149557	0.00177442	0.00027409	0.00075879	0.00260831	0.00286855	0.00165059	0.00180506	0.00468864	0.00000000	0.00034641	0.00058671	0.00256027	0.00080830	0.00209666	0.00000000	0.00031362	0.00235179	0.00051428	0.00000000	0.00214225	0.00123137	0.00624712	0.00092372	0.00212441	0.00261350	0.01393181	0.00190522	0.00157630	0.00045100	0.00000000	0.01631343	0.01449360	0.00086715	0.00723792	0.00748532	0.01194385	0.00087714	0.00114702	0.00709106	0.00741159	0.00000000	0.00204422	0.00597016	0.00000000	0.00126007	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00092056	0.00067635	0.00031975	
